titulo,categoria,telefono,direccion,ciudad,rating,cantidad_reviews,url,dominio,place_id,emails,tiene_web_propia,es_cadena,fecha_extraccion
Hierro Parrilla Palermo,Restaurant,+54112875-6355,"Costa Rica 5602, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.7,8597,https://hierrocasadefuegos.com/,hierrocasadefuegos.com,ChIJz4s49NS1vJURNcKN4A83lnM,,True,False,2025-10-20T19:56:47.314117
La Panera Rosa,Brunch restaurant,+54115850-8965,"Bahía Blanca 4171, C1419 Villa Devoto, Cdad. Autónoma de Buenos Aires",Villa Devoto,4.7,8320,https://www.lapanerarosa.com.ar/buenos-aires,www.lapanerarosa.com.ar,ChIJn3w0OZu3vJURJT_9kX7qIjA,,True,True,2025-10-20T19:56:48.898317
AXION energy,Gas station,+54113691-7455,"Av. Pres. Dr. Arturo Umberto Illia, Pres. Juan Domingo Perón &, B1754 San Justo, Provincia de Buenos Aires",San Justo,4.7,5684,https://www.axionenergy.com/,www.axionenergy.com,ChIJX8bAECzGvJUREeQEIU9syvI,,True,False,2025-10-20T19:56:50.400203
YPF Estación de Servicios,Gas station,+54114651-0033,"Av. Pres. Dr. Arturo Umberto Illia 2604, B1754 San Justo, Provincia de Buenos Aires",San Justo,4.7,5166,,,ChIJwX1wSi7GvJUR8Psdh3Qvr_U,,False,False,2025-10-20T19:56:52.099027
El Buen Libro,Sandwich shop,+54114315-4452,"Tucumán 267, C1049 San Nicolas, Cdad. Autónoma de Buenos Aires, Argentina",San Nicolas,4.7,4638,https://www.instagram.com/elbuenlibro.ig/?hl=es,www.instagram.com,ChIJlWIqu8zKvJURz40NYbdKDHo,,False,False,2025-10-20T19:56:53.602420
Una Canción Coreana 향가,Korean restaurant,+54113089-6224,"Av. Carabobo 1549, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,4545,https://linktr.ee/unacancioncoreana,linktr.ee,ChIJpzW8TMnLvJURdKYARlcv-xA,,False,False,2025-10-20T19:56:55.108282
Kefi - Restaurante Griego,Restaurant,+54114804-6111,"Humboldt 1920, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,4393,https://www.instagram.com/kefi.estiatorio/,www.instagram.com,ChIJYzpO2921vJUR4w2bIyyKZ0A,,False,False,2025-10-20T19:56:56.610424
Rita Specialty Coffee,Coffee shop,,"Amenábar 3361, C1429 C1429AEI, Cdad. Autónoma de Buenos Aires",C1429AEI,4.7,4011,https://www.instagram.com/ritaspecialtycoffee/,www.instagram.com,ChIJEwzvbXS3vJUR0QPoWPtS-0M,,False,False,2025-10-20T19:56:58.115006
Temple Recoleta Junin,Bar,+54115524-9857,"Junín 1725, C1113 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,3991,https://templebeer.com/es,templebeer.com,ChIJT57FT_7LvJURMCugXVbWEUs,,True,False,2025-10-20T19:56:59.620221
Tomate Estación de Sabores,Restaurant,+54113660-7077,"Av. Infanta Isabel 555, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,3939,http://www.tomate.com.ar/,www.tomate.com.ar,ChIJ2_rueKC1vJUR5sni7OXe3J0,tuevento@tomate.com.ar,True,False,2025-10-20T19:57:04.019020
Rock&Feller’s Unicenter,American restaurant,+54114937-4955,"Paraná 3745, B1640 Martínez, Provincia de Buenos Aires",Martínez,4.7,3918,https://www.rockandfellers.com.ar/,www.rockandfellers.com.ar,ChIJxSar0XDLvJUR84RmlJd-_78,,True,False,2025-10-20T19:57:05.928954
Andante - Restaurante Bar,Restaurant,+54116806-2589,"Arévalo 1677, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,3838,https://www.instagram.com/andante.restaurante?igsh=MTV5Z3o5cXczZnhmZw==,www.instagram.com,ChIJO6O2QFO1vJUR1ykjqc7p5lw,,False,False,2025-10-20T19:57:09.844531
Antojos,Cafe,+549114407-7583,"Mariano Moreno 607, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.7,3696,,,ChIJ19EfrjrHvJUR77_aQTLBeK8,,False,False,2025-10-20T19:57:11.350377
Le Pain Quotidien,Restaurant,+54112357-3436,"Paraná 3745, B1640FRC Martínez, B1640FRC Buenos Aires, Provincia de Buenos Aires",Buenos Aires,4.7,3517,"https://www.lepainquotidien.com/ar/en/locations/Unicenter/Paran%C3%A1-3745,-B1640FRC-Mart%C3%ADnez",www.lepainquotidien.com,ChIJV3lswsexvJURxmnEI8VqI_o,,True,True,2025-10-20T19:57:12.856234
Jugador Nº12,Restaurant,+54112520-1069,"Av. Alicia Moreau de Justo 1738, 1744 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,3503,https://www.instagram.com/bodegon.12/?hl=es,www.instagram.com,ChIJx2ejG441o5URj9s7rjXSxgI,,False,False,2025-10-20T19:57:15.864102
CAMPOBRAVO,Restaurant,+549113386-0340,"Pierina Dealessi 340, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,3396,https://www.campobravo.net/,www.campobravo.net,ChIJvYZQPpM1o5UR4ve3tHL3lz8,,True,False,2025-10-20T19:57:17.364978
Meraki Food,Venezuelan restaurant,,"Tucumán 693, C1049 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,3112,https://menu.fu.do/merakifoodresto,menu.fu.do,ChIJ6z9WQUjLvJURBN2_bAVNTPk,,True,False,2025-10-20T19:57:20.107468
La Panera Rosa Belgrano C,Restaurant,+54115850-8923,"Montañeses 2328, C1429 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.7,3040,https://www.lapanerarosa.com.ar/,www.lapanerarosa.com.ar,ChIJi9RzxDa1vJURDUfZe1YDbHE,,True,True,2025-10-20T19:57:22.200508
NACHA Tex-Mex (Palermo),Restaurant,+54116699-3082,"Fitz Roy 1988, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,2919,https://www.instagram.com/nachatexmex/profilecard/?igsh=czJuaGdvYWI4ZHJp,www.instagram.com,ChIJlaidvQi1vJUR-ADh1h8FHiE,,False,False,2025-10-20T19:57:23.706372
Kajue Café,Cafe,+54112544-0989,"Guatemala 4665, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,2911,https://www.instagram.com/kajuecafe/,www.instagram.com,ChIJ__O_sny1vJURq6xh77A4cSc,,False,False,2025-10-20T19:57:25.211885
Rita Specialty Coffee Matienzo,Espresso bar,,"Matienzo Benjamín Teniente 2489, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,2853,https://www.instagram.com/ritaspecialtycoffee?igsh=NzR1M3AzcG50ZGE2&utm_source=qr,www.instagram.com,ChIJk3TZXaG1vJURtNa6SuCjngU,,False,False,2025-10-20T19:57:26.716461
Vive Café,Coffee shop,+54114774-5461,"C1414BTH, Costa Rica 5722, C1414BTH Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,4.7,2544,https://www.facebook.com/ViveCafeTienda/?fref=ts,www.facebook.com,ChIJTUHwQJK1vJURdEmmL52Y2p0,,False,False,2025-10-20T19:57:28.218260
El Desembarco Monte Castro,Restaurant,+54116848-3208,"Av. Álvarez Jonte 4449, C1407 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,2516,https://wa.me/message/NYL5RVN2ZT55L1,wa.me,ChIJDXtVgrTJvJURpaKnvv3bx94,,True,False,2025-10-20T19:57:29.720751
SĀNTAL - Espacio Pirámide,Cafeteria,+54112475-6221,"O'Higgins 1502, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,2450,http://www.instagram.com/santalcafe,www.instagram.com,ChIJQd-4Bt21vJUR9v92Eh_hcLk,,False,False,2025-10-20T19:57:31.501285
La Taberna,Restaurante,+54114292-5187,"Ramon Falcon 146, B1832 Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,4.7,2314,https://instagram.com/latabernaristorante?igshid=wodpaaq2b4c4,instagram.com,ChIJydPKXunSvJURTtfoWcqC9aU,,False,False,2025-10-20T19:57:33.007038
Cauce Restaurante,Restaurante,+54115032-2567,"Av. Alicia Moreau de Justo 440, C1107 Puerto Madero, Cdad. Autónoma de Buenos Aires",Puerto Madero,4.7,2244,https://www.cauce.com.ar/,www.cauce.com.ar,ChIJm--YcBY1o5URXtlz0y1Z3W0,,True,False,2025-10-20T19:57:34.512525
El Desembarco Recoleta,Restaurante,+54115469-8553,"Marcelo Torcuato de Alvear 2321, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,4.7,2221,https://pedir.eldesembarco.com/menu/El%20Desembarco%20Recoleta/Delivery?utm_source=GMB&utm_medium=GMB&utm_campaign=SitioWeb,pedir.eldesembarco.com,ChIJKV3IiyzLvJURkVGKnD83aK8,,True,False,2025-10-20T19:57:36.345001
Temple San Isidro,Bar,+549113575-2555,"Av. Juan Segundo Fernández 20, B1642 San Isidro, Provincia de Buenos Aires",San Isidro,4.7,1963,https://templebeer.com/es,templebeer.com,ChIJoTZVQKOxvJUR3VAi2BCowZc,,True,False,2025-10-20T19:57:38.906305
Cerveza Patagonia - Refugio Distrito Arcos,Bar,+54113691-7094,"Distrito Arcos, Godoy Cruz, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1881,https://www.cervezapatagonia.com.ar/,www.cervezapatagonia.com.ar,ChIJXbyYVIW1vJURLzGTenHc87U,,True,False,2025-10-20T19:57:42.940461
Sale e Pepe - San Telmo,Restaurante,+54116212-1615,"Balcarce 436, C1064 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.7,1843,http://www.saleepepe.com.ar/,www.saleepepe.com.ar,ChIJM3amnv41o5URBaXI_HR1ato,saleepepearg@gmail.com,True,False,2025-10-20T19:57:44.668098
Cappotte Ristorante,Restaurant,+54117395-8808,"Av. Ramón Franco 5751, B1875 Wilde, Provincia de Buenos Aires",Wilde,4.7,1838,,,ChIJdapnVVwyo5URlKYXXq24TX8,,False,False,2025-10-20T19:57:48.989551
a 'Manger Picadas - Delivery a domicilio,Meal delivery,+54115642-4314,"Charcas 4001, C1425BNE Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1822,https://a-manger.com/,a-manger.com,ChIJWyOjVIC1vJURlW-JpyEig4k,info@a-manger.com,True,False,2025-10-20T19:57:50.495070
Doppelganger Bar,Bar,+54114300-0201,"Av. Juan de Garay 500, C1114 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1800,,,ChIJK5-gWy3LvJUReIn0DU4mCcs,,False,False,2025-10-20T19:57:52.932638
Hierro Parrilla San Telmo,Restaurant,,"Bolívar 970, C1066 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1750,https://instagram.com/hierrosantelmo,instagram.com,ChIJG5tUKrfLvJURoUK0uPSA8sg,,False,False,2025-10-20T19:57:54.436728
Sushi Town,Sushi restaurant,+54115291-8671,"Paraná 3097, B1640FQK Gran Buenos Aires, Provincia de Buenos Aires",Gran Buenos Aires,4.7,1496,http://www.sushitown.com.ar/,www.sushitown.com.ar,ChIJU2WCV_uwvJURfnmwmhHM99E,,True,False,2025-10-20T19:57:55.942576
La Pizze,Pizza restaurant,+54114442-3811,"AGL, Gral. Pirán 982, B1785 Aldo Bonzi, Provincia de Buenos Aires",Aldo Bonzi,4.7,1482,https://www.facebook.com/Lapizzedany/,www.facebook.com,ChIJhVT7dy_PvJURi7sj108KD5A,,False,False,2025-10-20T19:57:58.221069
Studio Cat Coffee,Coffee shop,+54112251-4110,"Cerrito 1062, C1010AAV C1010AAV, Cdad. Autónoma de Buenos Aires",C1010AAV,4.7,1449,https://studiocat.com.ar/,studiocat.com.ar,ChIJZ9JiOADLvJURhv8J6Qf1M9E,,True,False,2025-10-20T19:57:59.726533
Bagels & Bagels Caseros,Restaurant,+54113934-6630,"Mariano Moreno 4757, B1678AMO Caseros, Provincia de Buenos Aires",Caseros,4.7,1408,http://www.bagelsybagels.com/,www.bagelsybagels.com,ChIJ5-KEWZuVvJURVGZdrZ_9BPY,,True,False,2025-10-20T19:58:02.090256
PIBÄ Caballito,Restaurant,+54113479-4874,"Av. Pedro Goyena 200, C1424BSO Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1399,https://piba.com.ar/,piba.com.ar,ChIJ64WGBQDLvJURZsOEZ_HK-W4,info@piba.com.ar,True,False,2025-10-20T19:58:04.042822
Indie Café,Restaurant,,"Av. de Mayo 399, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.7,1383,https://www.indiecafe.com.ar/,www.indiecafe.com.ar,ChIJbX7nJ0fHvJURUUptu_KvKEw,,True,False,2025-10-20T19:58:05.889263
Tostado Café Club & Melt - Belgrano,Espresso bar,,"Av. del Libertador 6301, 1638 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1376,https://www.tostadocafeclub.com/,www.tostadocafeclub.com,ChIJV1uJPgC1vJURl9kQAgVjdyM,,True,False,2025-10-20T19:58:07.409675
Feca Valle - Cafe de especialidad,Espresso bar,+549117172-3155,"Valle 1101, C1405 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1337,https://www.feca.com.ar/,www.feca.com.ar,ChIJY6c3WwDLvJURUBYrgyT60mQ,,True,False,2025-10-20T19:58:10.070431
Capsulas Kapselmaker,Coffee roasters,+54113334-5642,"Av. Sta. Fe 1653, C1060ABC Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1311,https://www.kapselmaker.com/,www.kapselmaker.com,ChIJa2SifUq1vJURIYzVa1luZdY,,True,False,2025-10-20T19:58:12.463483
1640 Café Restó Palermo,Restaurant,+54113702-6745,"Honduras 6100, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1296,https://www.instagram.com/1640caferestopalermo,www.instagram.com,ChIJ94-IobS1vJURHCsgCP-XysY,,False,False,2025-10-20T19:58:14.262956
Gorrión,Coffee shop,,"C. Pacheco 2183, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1291,https://gorrionbakery.com/#!/-gorrion/,gorrionbakery.com,ChIJm5aBpUW3vJUROSnZes2uwkU,,True,False,2025-10-20T19:58:15.765217
ISLA PUERTO MADERO,Bar & grill,+54113901-3472,"Pierina Dealessi 701, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1265,https://islaba.com/,islaba.com,ChIJA_3I0AY1o5URd1RX63BsXtw,,True,False,2025-10-20T19:58:21.107939
Manfred Hot Dogs,Hot dog restaurant,+54114715-1151,"C1419HZV Ciudad Autónoma de Buenos Aires, Av. Francisco Beiró 4694, C1419 HZV",HZV,4.7,1238,https://www.instagram.com/manfred.dvt/,www.instagram.com,ChIJhQ8luDe3vJURroZRRc_gAh4,,False,False,2025-10-20T19:58:23.461604
Havanna,Cafetería,+54114057-8367,"Patrón 7595, C1408 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.7,1205,https://www.instagram.com/havannanaon/,www.instagram.com,ChIJl5pYf2bJvJURNpRYDT4NTC4,,False,True,2025-10-20T19:58:24.967016
Rockers,Coffee shop,,"Av. Brig. Gral. Juan Manuel de Rosas 3980, B1754 San Justo, Provincia de Buenos Aires",San Justo,4.7,1167,,,ChIJU8X5mADHvJURpimgJsNGkCo,,False,False,2025-10-20T19:58:26.471583
Cajú cafe,Coffee shop,,"Aguirre 653, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1136,,,ChIJSZ-4GKPLvJURDWkyDzJzfXs,,False,False,2025-10-20T19:58:27.976832
Celsius Bar Ballester,Hamburger restaurant,,"Lacroze 4941, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,4.7,1134,https://www.instagram.com/celsius.bar/?hl=es,www.instagram.com,ChIJPTKUYFq3vJURw1YDN6nvzlw,,False,False,2025-10-20T19:58:29.478440
Giuseppe Vicenti,Coffee shop,,"Av. Angel Gallardo 95, C1405DJA Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,1092,https://instagram.com/giuseppevicenti_?igshid=OGQ5ZDc2ODk2ZA==,instagram.com,ChIJ3Yh8v2fLvJURLs7VwZ4o_Qc,,False,False,2025-10-20T19:58:30.983958
AXION energy,Gas station,+54116955-8600,"CAMINO DE CINTURA, Av. Olimpo Y, 9 de Abril, Provincia de Buenos Aires",9 de Abril,4.7,1016,https://www.axionenergy.com/Paginas/index.aspx,www.axionenergy.com,ChIJk0lmqEXOvJURpZSMw9Q11io,,True,False,2025-10-20T19:58:32.489227
Vinos de Culto Bistró - Wine Bar,Bar,+54113581-5542,"Superí 2799, C1430 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,980,https://linktr.ee/Vinosdeculto,linktr.ee,ChIJ07FHZGy2vJURwaH3ZUvR1lA,,False,False,2025-10-20T19:58:34.118398
Pinchos Urquiza,Brewpub,+54116646-3596,"Av. Olazábal 5313, C1431 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,956,https://pedidos.masdelivery.com/pinchos,pedidos.masdelivery.com,ChIJjSdo7d63vJURJLwecaDhcUs,,True,False,2025-10-20T19:58:35.623646
Surry Hills — Australian Brunch & Specialty Coffee,Coffee shop,,"Arévalo 2877, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,861,http://www.surryhillscoffee.com/,www.surryhillscoffee.com,ChIJpa7VK7G1vJURB2vsGd0I19Q,"business.eu@surryhillscoffee.com, business.us@surryhillscoffee.com, hola@surryhillscoffee.com, hr@surryhillscoffee.com, team@surryhillscoffee.com",True,False,2025-10-20T19:58:37.789734
Haunted Bar,Bar,+54112502-5566,"9 de Julio 271, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,4.7,842,http://wa.me/5491125025566,wa.me,ChIJUVO2R2cvo5UR3KQTF6ruYBM,,True,False,2025-10-20T19:58:43.817356
Café Martinez,Cafe,+54113466-8049,"Av. Maipú 401, B1638AAE Vicente López, Provincia de Buenos Aires",Vicente López,4.7,832,https://www.cafemartinez.com/,www.cafemartinez.com,ChIJxxtEGvm3vJUR_q7dlq-96Js,,True,True,2025-10-20T19:58:46.110012
Bar Via 71,Argentinian restaurant,+54114812-9104,"Viamonte 1771, C1055ABG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,813,https://instagram.com/barvia71,instagram.com,ChIJh-dAeMDKvJURPxhapoqH17o,,False,False,2025-10-20T19:58:47.613706
Citadino,Restaurant,+54116891-6632,"Atuel 608, C1437 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,792,https://www.instagram.com/citadinoba,www.instagram.com,ChIJ10BPRvnLvJURZ7ZTS295_Go,,False,False,2025-10-20T19:58:49.115435
Eh?Park Paradise skatepark indoor,Skate park,,"Otamendi Bis 108, B1876 Bernal, Provincia de Buenos Aires",Bernal,4.7,761,https://instabio.cc/Ehpark,instabio.cc,ChIJ9x5vpgUuo5URF-ozZUs62aY,,True,False,2025-10-20T19:58:50.619884
La panera rosa lanus,Cafe,+54112277-1239,"E. Del Valle Iberlucea 2524, C1824 Lanús, Provincia de Buenos Aires",Lanús,4.7,748,,,ChIJT6u_JwDNvJURSnRvuEwVJ68,,False,True,2025-10-20T19:58:53.350975
Ainara Helados Veganos,Ice cream shop,+54115734-4751,"Charcas 4987, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,745,http://www.ainara.com.ar/,www.ainara.com.ar,ChIJUR18_iK1vJURxK90JJihgNY,info@ainara.com.ar,True,False,2025-10-20T19:58:54.856371
LA GARAGE,Panadería,+54118029-1515,"Arévalo 2253, C1425 Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,4.7,738,https://menu.fu.do/lagarage/qr-menu,menu.fu.do,ChIJXa-DyUm1vJURp-oe-kjnF5U,,True,False,2025-10-20T19:59:00.193617
Crisol Palermo,Cafe,+54113471-3594,"Güemes 3702, C1425BKR C1425BKR, Cdad. Autónoma de Buenos Aires",C1425BKR,4.7,730,https://www.instagram.com/siemprecrisol,www.instagram.com,ChIJP2gAAgDLvJURVxUf5d51c0A,,False,False,2025-10-20T19:59:02.498107
Remake Museum,Bar,+54114004-8098,"IFO Martínez Buenos Aires AR, Av. Sta Fe 1434, B1640",Martínez,4.7,728,https://www.instagram.com/remakemuseum/,www.instagram.com,ChIJSQ6guOWxvJUR1QeQ6zbf72Q,,False,False,2025-10-20T19:59:04.002190
FRUTO CAFÉ,Cafe,,"Jorge Luis Borges 2021, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,691,,,ChIJD_HKL4m1vJURxn8tXNSgWt0,,False,False,2025-10-20T19:59:05.507589
Border Teatro,Performing arts theater,+54115236-6183,"Godoy Cruz 1838, C1414CYN Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,667,http://www.border.com.ar/,www.border.com.ar,ChIJ_4V7z461vJURZbXTZBlZ6rc,,True,False,2025-10-20T19:59:07.013367
Casa Brandon,Gay & lesbian organization,+54114858-0610,"Luis María Drago 236, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,661,http://www.brandon.org.ar/,www.brandon.org.ar,ChIJ9VBVXHLKvJURjWmn7Gdhuy0,0610contacto@brandon.org.arlogin,True,False,2025-10-20T19:59:09.223332
La Barraca,Brewpub,+54112109-2661,"C1425AUN, José Andrés Pacheco de Melo 3074, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,657,https://www.instagram.com/labarracaok/,www.instagram.com,ChIJW5qNUn21vJURhaln7TQBpVU,,False,False,2025-10-20T19:59:14.068947
Café Nuñez,Cafeteria,+54113781-7155,"Paroissien 2202, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,628,http://www.instagram.com/cafenunez,www.instagram.com,ChIJhbe6D-W3vJURUaoh2-KW8TU,,False,False,2025-10-20T19:59:15.574723
Del Perro Bar 2,Bar,+549113156-2599,"Av. Nazca 576, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,614,,,ChIJv1FIu5XJvJURf1OX11eNFOM,,False,False,2025-10-20T19:59:17.080601
KooBAs Bar,Bar,,"Av. Corrientes 1632, C1019 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,612,https://instagram.com/koobas.bar?igshid=YmMyMTA2M2Y=,instagram.com,ChIJd7cJrPDLvJURvCBQuVnQky8,,False,False,2025-10-20T19:59:18.584129
Mönt take away,Coffee shop,+54117513-9618,"Bolívar 394, B1704 Ramos Mejía, Provincia de Buenos Aires",Ramos Mejía,4.7,611,http://www.instagram.com/monttakeaway,www.instagram.com,ChIJa6hep0PHvJURgRvV5sot5n0,,False,False,2025-10-20T19:59:20.089916
Cervecería Fuerte,Brewpub,+54113608-4027,"Av. Carrasco 802, C1407 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,605,https://www.twitch.tv/cerveceriafuertemusic,www.twitch.tv,ChIJP6c4vZvJvJURC26-05NmEGU,,True,False,2025-10-20T19:59:21.595666
Dashi Lomitas,Sushi takeaway,+54116589-7721,"Las Lomitas Street, Italia 453, B1832 Lomas de Zamora, Provincia de Buenos Aires",Lomas de Zamora,4.7,595,,,ChIJrfYdxbPTvJURDqelQUeHGHg,,False,False,2025-10-20T19:59:23.209076
Color Café - Arte & Pastelería,Cafe,+54116209-5848,"Gral. Paz 2619, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,4.7,591,https://www.colorcafe.com.ar/,www.colorcafe.com.ar,ChIJ7b3dPAC6vJURJ0SPMK3-M0k,,True,False,2025-10-20T19:59:24.713810
La Motofeca,Coffee shop,+54113120-0411,"Paraguay 627, C1057AAG Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,579,http://www.lamotofeca.com.ar/,www.lamotofeca.com.ar,ChIJ8_fCRsrKvJURVdVRB6s-_T0,,True,False,2025-10-20T19:59:26.454909
Piso Cero Terrace,Restaurant,+549115722-3942,"Av. del Libertador 1545, B1638 Vicente López, Provincia de Buenos Aires",Vicente López,4.7,561,https://pisoceroterrace.com.ar/,pisoceroterrace.com.ar,ChIJMaCz5LCxvJURFC33EZQeOK4,,True,False,2025-10-20T19:59:28.184608
Aircoffee,Espresso bar,+549113636-2209,"Av. del Libertador 6536, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,554,https://aircoffee.store/,aircoffee.store,ChIJpdhNpe61vJUR4gLqOuTJv1k,,True,False,2025-10-20T19:59:30.945215
Cofi Petit,Coffee shop,,"Palpa 2590, C1426DOE Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,553,https://www.instagram.com/cofijaus?igsh=cWs0NXNkOTJqbnQ5,www.instagram.com,ChIJnyaSMkK1vJURAXpopyC1P-g,,False,False,2025-10-20T19:59:32.495785
Café de Buda Madre,Coffee shop,,"Campichuelo 433, C1405BOF Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,552,https://www.instagram.com/cafedebudamadre/,www.instagram.com,ChIJTwXJ813LvJUR1KcCTQKV2kM,,False,False,2025-10-20T19:59:34.001661
Kaldi Café de Especialidad,Cafetería,,"Nicaragua 4604, C1414BVH Cdad. Autónoma de Buenos Aires, Argentina",Cdad. Autónoma de Buenos Aires,4.7,546,http://www.instagram.com/kaldicafepalermo,www.instagram.com,ChIJPw7iEre1vJUR45b1pkFOPlI,,False,False,2025-10-20T19:59:35.503026
Café Portela,Espresso bar,+54116589-4885,"Portela 299, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,544,https://www.instagram.com/cafe.portela/,www.instagram.com,ChIJCfrQ_T3JvJURonpZOn2YWnQ,,False,False,2025-10-20T19:59:37.008917
Galia Café,Coffee shop,,"Av. Medrano 1157, C1424 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,539,http://mi-denario.web.app/?id=VTam7iYZhiWiAFs3IVRBaLB5s3m2&type=Menu,mi-denario.web.app,ChIJUxhHvfjLvJURi5VTLGNEPuc,,True,False,2025-10-20T19:59:38.514742
"Ítaca, Complejo Teatral",Dinner theater,+54117549-3926,"Humahuaca 4027, C1192 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,531,https://panel.alternativateatral.com/teatro6919-,panel.alternativateatral.com,ChIJr6bqndXLvJUR15be8jpWxeE,,True,False,2025-10-20T19:59:40.393496
Pedro Bar,Bar,+54112400-8278,"Av. Avelino Rolón 2220, B1609HVD Boulogne, Provincia de Buenos Aires",Boulogne,4.7,530,,,ChIJCYZBjrm7vJURDYFNlDGU1ac,,False,False,2025-10-20T19:59:42.818571
La Vegana cantina,Vegan restaurant,,"Moreno 1400, C1091 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,526,http://instagram.com/lavegana.cantina,instagram.com,ChIJ4z704YvLvJURBrglSxqqrug,,False,False,2025-10-20T19:59:44.324337
TERRASOHO - Specialty Coffee,Cafeteria,,"Gorriti 4563, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,4.7,514,https://www.instagram.com/terrasoho?igsh=MTV6aXl1cmFobXR1Ng==,www.instagram.com,ChIJz_CYqwXLvJURdYrjf58EhfI,,False,False,2025-10-20T19:59:45.827572
