titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Mooi Rosedal,Restaurant,"Food court, Playground",,5491147750947,"Av. Infanta Isabel 110, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.569957699999996,-58.4211265,4.5,4176,https://www.instagram.com/arcosdelrosedal/,www.instagram.com,17011166402563203524,ChIJm3G3ap-1vJURxOHWz7bNE-w,True,open,https://lh3.googleusercontent.com/-0xakzMNgDEI/AAAAAAAAAAI/AAAAAAAAAAA/s4Sy5ANEWCs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npn1SKuOJpDnEiaN7xH8NHbicNf8d-o0TFUqoLBKKSDr-JnL0sGUkUX7fxaIcGG6gJv1u5akbzYtEaaDu3GrlsWFtAfKUVHofuMvKsU1g5vWJdCSAQRYyUcg8MR8hMGIjPMpbGN9g=w408-h306-k-no,2998,moderate,
J.W. Bradley,Bar,"Cocktail bar, Restaurant","Somos un bar oculto inspirado en el legendario Orient Express. Nuestra coctelería de autor es el alma del viaje: precisa, creativa y audaz. Nos mueve el arte, la cultura y el lujo, y cada detalle está pensado para sorprenderte. Te invitamos a disfrutar platos deliciosos, una ambientación única y noches inolvidables con DJs en vivo.",5491169772038,"Godoy Cruz 1875, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5864565,-58.4320975,4.3,4169,https://bradleyltdbar.com/,bradleyltdbar.com,17686861921182646660,ChIJgXtD2o61vJURhIF5UzVbdPU,True,close,https://lh6.googleusercontent.com/-c7Okwl6W2NA/AAAAAAAAAAI/AAAAAAAAAAA/MaUL4siYJQY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNBvqGBaMcrjFbvZ2VdXlY_LJPpVCeKV2kJgsER=w408-h305-k-no,4065,moderate,
La Parrillita,Restaurant,,"Emprendimiento familiar con amplia experiencia en el rubro gastronómico.
Nos enfocamos principalmente en intentar generar gratas experiencias, con una atención dedicada y la selección de nuestros mejores cortes de parrilla y platos de cocina!
L@s esperamos a tod@s a compartir nuestro sueño!
La Parrillita",5491137941968,"Andrés Baranda 1527 B1878DLE, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,,Buenos Aires Province,AR,-34.729950099999996,-58.2661423,4.3,4163,https://www.instagram.com/laparrillitaok/,www.instagram.com,4933573330893803135,ChIJD40H9m4uo5URfw5EJc6Sd0Q,True,open,https://lh6.googleusercontent.com/-HTJ02LGRc3Q/AAAAAAAAAAI/AAAAAAAAAAA/58kGu-6oD8o/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMtOiY9hCa223hJplHwEeFAOPufjIt1TT2MWD8U=w426-h240-k-no,1683,moderate,
Basilio Parrilla & Resto,Restaurant,,"Bodegón familiar
Contamos con gran variedad de : Parrilla al carbón, Pastas Caseras, Cocina tradicional, Pescados y Mariscos TODOS LOS DÍAS.
⚠️NO ASISTIR CON GORRA
( Disposición del dueño)⚠️",5491146861236,"Av. Juan Bautista Alberdi 6402, C1440 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1440,Buenos Aires,AR,-34.655743099999995,-58.5071788,4.4,4154,https://www.facebook.com/basilioparrillarestoflia/about,www.facebook.com,15475829045514519793,ChIJ9cq4SQDJvJUR8cSQvoUwxdY,True,close,https://lh3.googleusercontent.com/-btV33lyT2A4/AAAAAAAAAAI/AAAAAAAAAAA/wuMhUmnLe6Y/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqanvNNqCDpyFflozgRuXP3RboGkFjF-tRs8kZOZGjy_aEvHcikYIRZu56XscLFpf97noUelna9i7YEpIrlHdOsjbpDIye3YQuQXgP6wJBaOMeH5x4M7HSC5MdQKMWr7oc9mmAA=w426-h240-k-no,2013,moderate,
Biblos Restó & Coffee,Restaurant,,,5491148112264,"Av. Sta. Fe 1200, C1059ABS Cdad. Autónoma de Buenos Aires",Buenos Aires,C1059,Buenos Aires,AR,-34.5957333,-58.384183799999995,4,4154,,,2604897732451903274,ChIJI4AuNbjKvJURKicEs690JiQ,True,open,https://lh3.googleusercontent.com/-NNMpP03UMaY/AAAAAAAAAAI/AAAAAAAAAAA/tDcgAdthw6c/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNa6zKN2QRM1fxr_nJG7KoT8nk-Bg5syVNXWWv5=w427-h240-k-no,1610,moderate,
Cafè San Juan,Restaurant,,,5491143001112,"Av. San Juan 450, C1147 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1147,Buenos Aires,AR,-34.621997799999995,-58.372155899999996,4.4,4151,http://facebook.com/CafeSanJuanOficial,facebook.com,13663069852426793004,ChIJEWoZ1CzLvJURLHA_B6T5nL0,True,close,https://lh5.googleusercontent.com/-h8mhloos_-g/AAAAAAAAAAI/AAAAAAAAAAA/glGRNKlap1k/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMsq7bNWOmO3eky3A46rHxzLP_LISndGktL7aZh=w408-h272-k-no,4166,moderate,
El Mangrullo Asador,Restaurant,,"El Mangrullo Asador es un restaurante especializado en cocina a las brasas, donde el sabor auténtico del asado se combina con un ambiente cálido y familiar. Ofrecemos cortes de carne de alta calidad, preparados al estilo tradicional, acompañados de guarniciones caseras y una cuidada selección de vinos. Ideal para compartir momentos especiales y disfrutar de la verdadera esencia del asador argentino.",5491144870542,"Martín Miguel de Güemes 4718, C1778 Cdad. Evita, Provincia de Buenos Aires",Ciudad Evita,C1778,Buenos Aires Province,AR,-34.7334408,-58.5193188,4.4,4148,,,5408638761056518119,ChIJ-SwD4dQ0o5UR578uB0xYD0s,True,close,https://lh6.googleusercontent.com/-8AIgGnFMk3k/AAAAAAAAAAI/AAAAAAAAAAA/8zMrmQSmNfo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO4d8O2wJs-L77E45ivK1n9y03TrTrWgx0sSMlw=w408-h612-k-no,2854,moderate,
Paulin,Cafe,"Bar, Fast food restaurant, Restaurant",,5491126916864,"Sarmiento 635, C1041AAM Cdad. Autónoma de Buenos Aires",Buenos Aires,C1041,Buenos Aires,AR,-34.6044846,-58.375713299999994,4.4,4139,https://paulin.com.ar/,paulin.com.ar,13852106766400102342,ChIJ5xTQlc3KvJURxh8QYraRPMA,True,close,https://lh3.googleusercontent.com/-OMZyedHE1N0/AAAAAAAAAAI/AAAAAAAAAAA/HzCZDPub1Vw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npj8offkQRMQEgIw9OrhdPgDtWt57h6j0oL-Obli2ds9Y3ma3hXsT75ehvWpBQVmJ7ECIqOpqdMUFWcbqZPl5HerWHK4l2sKrhy5YDYfpJYO7JmNbVFhNaNXb0HlI4ApFmN9q1h=w408-h408-k-no,2808,moderate,
La Brava,Restaurant,,,5491147679000,"Alvear 2489, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,,Buenos Aires Province,AR,-34.5479219,-58.5522618,4.1,4135,https://www.facebook.com/Labravaresto/,www.facebook.com,5889573241735140639,ChIJv_zyF1W3vJURH9VEuKj3u1E,True,open,https://lh5.googleusercontent.com/-ph8_2QHvst0/AAAAAAAAAAI/AAAAAAAAAAA/HnW4nXo9hN0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYK4SPaEUCY35yzoHcP1u_Mla0Ev0w3NPwp8WG_WAwde6QtofBkAFTL4GfExVp_pvKMHu2dHOdeV0DusS3NXh_ZRJlM6Q8R9cOJVPUHS0MHGdICqhkLi67O8-rJMLXVKkJxI9j=w408-h306-k-no,1877,moderate,
OL'DAYS - Coffee & Kitchen Madero,Brunch restaurant,"Breakfast restaurant, Cafeteria, Takeout restaurant, Vegetarian cafe and deli","En el 2014 arrancamos con la visión de transmitir una sensación ""Homie"" en medio de la ciudad... Extrañabamos nuestra casa, la idea de llegar de trabajar y escuchar el ruidito de la comida preparandose, las charlas familiares, los opininologos... Creamos un ambiente familiar, relajado y distendido donde recibimos día a día a aquellos nostálgicos viajeros, empresarios y vecinos del barrio con ""sed"" de Hogar :) Con una taza de café, nuestra misión es acortar distancias. Si bien nacimos como una cafetería de especialidad…Hoy somos mucho más… somos un restaurante que une la cocina moderna con un gran café...",5491157750317,"Olga Cossettini 1182, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.6112006,-58.3632584,4.3,4126,http://www.oldayscoffee.com/,www.oldayscoffee.com,2116380708144054883,ChIJbSyTyyk1o5URY4JqfgrlXh0,True,open,https://lh5.googleusercontent.com/-Jupg7VjCpw0/AAAAAAAAAAI/AAAAAAAAAAA/wd9tKqaIbz0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4novBSluSDmnT7el9NMObn3ZPRjreiYT0U5oTY6rVyAskIGTQYYpxtwM4GeAZuMeSY1sBPlnCa-p0ooeJpvnTGl61B6jBsBU-9t5tgAlcK_U40TQz07dVNegLflxOWEse_ukWP7Jxg=w426-h240-k-no,2265,moderate,
El Obrero,Restaurant,Argentinian restaurant,,5491143629912,"Agustín R. Caffarena 64, C1157 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.629599999999996,-58.356767299999994,4.4,4090,,,16811345397238206803,ChIJgdR2cMc0o5URUxHIhpHlTek,True,close,https://lh5.googleusercontent.com/-AhGVWMN8JvE/AAAAAAAAAAI/AAAAAAAAAAA/ZP8hieo8rCU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npxLstOJR5pCo1hCTZVWJnjCAxsP2pY7k0c1X7PzA7IPlLg0E1pHVGxrutygle6tE30Dwelp8mb8VbivrnSYjdHlkCx4N8dXAaD3kMTIHf6sPTXB-00Y_cavNIx3043_2Vq1NtjwzXYyaPa=w426-h240-k-no,4102,moderate,
YPF,Gas station,"Espresso bar, Hamburger restaurant, Kiosk, Restaurant","Estación de Servicio Oficial de YPF: Combustibles, Lubricantes, Cuidado del Auto, Full y Boxes. Energía que nos une.
En tu vida todos los días.
Nos acercamos a quienes nos eligen en cada momento con opciones innovadoras.
Transformamos la experiencia de nuestros clientes con soluciones que mejoran su día a día.",5491146932759,"RP4 9226, B1839 9 de Abril, Provincia de Buenos Aires",9 de Abril,,Buenos Aires Province,AR,-34.729420499999996,-58.5050016,4.8,4089,http://www.ypf.com/,www.ypf.com,9038807098773214008,ChIJP1HnH__OvJUROBOoqypLcH0,True,open,https://lh3.googleusercontent.com/-eIMxm5JrYk8/AAAAAAAAAAI/AAAAAAAAAAA/z_ImUhgfY78/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMYM6Q_nZcJfHlu7H4utVcplpA5O-O9t-kfEGUk=w408-h305-k-no,441,,
Cochinchina,Bar,Restaurant,Bar Franco-Vietnamita,5491122476452,"Armenia 1540, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.590345,-58.429003599999994,4.3,4085,,,10196469082321894081,ChIJs2XPmoG1vJURwboMb5sigY0,True,open,https://lh5.googleusercontent.com/-36Ze7GzpSuY/AAAAAAAAAAI/AAAAAAAAAAA/weL5D2WnH3U/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7VFDpYXH_jZ8lqbzApBub_kB500WAUfsrxd9qh8xyuBPS0WsDd-nBG2IlkEMBJMuarlp6PL3Ezl5Q45Qye4NrUn-y8Y6fJC2etig5lbR1EuPcI8cHnl1MvhIVEzxnFxjRyoel6g=w408-h544-k-no,4642,moderate,
Bar Británico,Bar,"Restaurante de desayunos, Cafetería, Restaurante",,5491143612107,"Brasil 399, C1154AAC Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1154,Cdad. Autónoma de Buenos Aires,AR,-34.6252274,-58.371043099999994,4.1,4076,https://turismo.buenosaires.gob.ar/es/gastronomico/bar-brit%C3%A1nico,turismo.buenosaires.gob.ar,9334666124529905863,ChIJyyTsSM00o5URxzB6EWJli4E,True,open,https://lh6.googleusercontent.com/-6InaE418EDg/AAAAAAAAAAI/AAAAAAAAAAA/iVJ9DfsELBA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nob9mY0vhCSlzHZ_hTEj8h06GLAmKUCylFMT7W0FAmkYUveD6Sn_j47QguJQnRn7vgXoruYHcCvkkXOF1tFKHKA78IqxxraP3ISIBiKjY9-Q6Lpfi4lPegu9Wn8ldNPXxLN4iDz=w426-h240-k-no,2702,moderate,
Las Petunias,Restaurant,,Restaurante argentino.,5491148328131,"Costa Rica 4600, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.588898,-58.4262357,3.8,4068,https://www.laspetunias.com/menu-qr/,www.laspetunias.com,1466019168872260622,ChIJXf7_goS1vJURDmSLsqpYWBQ,True,close,https://lh4.googleusercontent.com/-xPUNUjefVik/AAAAAAAAAAI/AAAAAAAAAAA/WfZcSfimE04/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqHWCYsDxJhM2Na2k-HWB0NE95DmgX5YmoSYiWb1D2Vgw2fzqC6MOsCzBNvdquVCw178GVfz28AFaJeuF5IjI_HcUo-QNbHKE86kewvWA6o4wDkcTVivYrF65gypNUzKccWN88SA=w408-h306-k-no,2756,moderate,
KFC San Justo,Fast food restaurant,Restaurant,,,"Dr. Ignacio Arieta 3535, B1754AQK San Justo, Provincia de Buenos Aires",San Justo,B1754,Buenos Aires Province,AR,-34.6821513,-58.556164599999995,4.2,4064,https://www.kfc.com.ar/,www.kfc.com.ar,577746364597290838,ChIJDaWmRVfHvJURVkcY8EGRBAg,True,close,https://lh4.googleusercontent.com/-0_RVHpHtSuQ/AAAAAAAAAAI/AAAAAAAAAAA/mO5pz3JT7zc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqsksFEdXBQZb6xE6b9Fr_XsXUrdSR6bisL7FkGSLYa5FoaiT7CQqTfnVxpVOMDSABZ8-AFKCQta6VfRVpU9KAjRjNaa9axQM7Cyj8=w408-h306-k-no,712,moderate,
Raíces Cocina Casera,Restaurant,Bar,,5491145414927,"Crisólogo Larralde 3995, C1430AIK Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1430,Buenos Aires,AR,-34.5565949,-58.4824294,4.3,4063,http://www.raicescocinacasera.com.ar/,www.raicescocinacasera.com.ar,15037074307064678949,ChIJuQS7h422vJURJUq-lWlrrtA,True,open,https://lh6.googleusercontent.com/-Wv6kohGCTvI/AAAAAAAAAAI/AAAAAAAAAAA/LvrB_HO_wtA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNSvAIMctWGxXrAY8UCEKZB2Ad_nHB45jvNB2t7=w426-h240-k-no,2761,moderate,
El Club de La Milanesa [Belgrano],Restaurant,,"Volvimos a la receta original, ahora más casera que nunca. 100% carne PREMIUM Angus argentina. Nuestras milanesas no tienen secretos: solo amor, respeto por los ingredientes y una vida perfeccionándolas. La mejor comida del mundo la hacemos con la mejor carne del mundo: la Argentina.",5491134608494,"Monroe 1402, C2199BKP Cdad. Autónoma de Buenos Aires",Buenos Aires,C2199,Buenos Aires,AR,-34.552453,-58.4498731,4.1,4055,https://bit.ly/PediOnlineBelgrano,bit.ly,2316933776034765537,ChIJvXS_IDK0vJUR4RqoYP5mJyA,True,open,https://lh5.googleusercontent.com/--s6GgxiUQA0/AAAAAAAAAAI/AAAAAAAAAAA/ydYblFZwkSU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNccJhCgoqug2m3kfpMkU4VlxJOwHUi9Wf_i5-X=w408-h544-k-no,1450,moderate,
Pizzería Nápoles,Pizza restaurant,Restaurant,"Somos Napoles, ubicados en el barrio de Villa Crespo. Nuestra pasión y amor por la pizza caracterizan estos más de 70 años de experiencia. Ven a probar la mejor pizza de la zona.",5491148556413,"Av. Corrientes 5588, C1414 AJV, Cdad. Autónoma de Buenos Aires, Argentina",AJV,C1414,Buenos Aires,AR,-34.5966933,-58.4425087,4.3,4053,,,1655764607820605793,ChIJMcZ_8grKvJURYanPYCN1-hY,True,open,https://lh5.googleusercontent.com/-qJArEhRAVd0/AAAAAAAAAAI/AAAAAAAAAAA/OXoTdC890WU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noJ-o-FS3t_AkxyeGC8kCoz7lop5uDMzPxeXR1xgSXWPD-xGhsielDq4Qd56M3Hjz6NfVsobfODMokCVVWE11tRFzOrkIhtTm2t6jHpVkGnvFMY9koXyTHpd6PljXPy8cpQVGa4=w426-h240-k-no,988,moderate,
Siamo nel Forno,Pizza restaurant,"Italian restaurant, Restaurant","Vera Pizza Napoletana
Unica pizzeria en Argentina certificada por la AVPN #425
Desde 2010",5491148752162,"Costa Rica 5886, C1414BTJ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1414,Buenos Aires,AR,-34.5805265,-58.437658899999995,4.4,4049,https://instagram.com/siamonelforno?igshid=sfb681r1ma05,instagram.com,8988924803762277331,ChIJ2djrCJO1vJUR08vy0HsTv3w,True,close,https://lh5.googleusercontent.com/-ebirmX-dD5E/AAAAAAAAAAI/AAAAAAAAAAA/MuhEcYGRfOc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPrghPhnNXxt2gSVOLuGh-e6OSLJE7oBjv_wLdg=w408-h544-k-no,2270,moderate,
Pizza Lo+Hot,Pizza restaurant,Restaurant,"Hay juntada, cumple o despedida?
Las ocasiones para reunirse son muchas, el lugar de encuentro es el mismo 🍕

En Pizza Lo+Hot somos fanáticos de la pizza, el fútbol, la música y la diversión, eso nos caracteriza. Pero sin duda lo que nos diferencia es la PASIÓN por lo que hacemos 💪

La calidad de nuestros productos, los mejores precios, los shows en vivo y los ambientes más divertidos nos convierten en el lugar ideal para disfrutar con amigxs y familia!

Somos mucho más que una simplemente pizzería.
Somos tu lugar de encuentro,
somos un verdadero club de amigos!

Sumate a esta ola que hace más de 20 años tiene el mismo objetivo:
👉🏼 Que comas rico, te diviertas y pasemos momentos extraordinarios juntos!

Salud, campeones del mundo 🥂
⭐⭐⭐",5491142023816,"ABD, Av. Adolfo Alsina 802, B1828 Banfield, Provincia de Buenos Aires",Banfield,B1828,Buenos Aires Province,AR,-34.7457619,-58.393451,4.1,4039,https://pizzalomashot.com/,pizzalomashot.com,6751034106059937712,ChIJ-5p-HKLSvJURsNc_PsB9sF0,True,close,https://lh3.googleusercontent.com/-s_g94kDQ_Hs/AAAAAAAAAAI/AAAAAAAAAAA/3vS_8oN_OAM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOLCr7Gd9P10ueRp8KgTrJm6sCb1cAjD0NuLx7t=w408-h271-k-no,1831,moderate,
"Café de La "" U """,Restaurant,"Cafeteria, Pizza restaurant",,5491145219076,"Av. Triunvirato 4801, C1431FCB Cdad. Autónoma de Buenos Aires",Buenos Aires,C1431,Buenos Aires,AR,-34.5734358,-58.4871816,4.3,4028,,,6345383293311201463,ChIJibHV5122vJURtzCDaXxUD1g,True,close,https://lh5.googleusercontent.com/--qYZZ1tc9FU/AAAAAAAAAAI/AAAAAAAAAAA/6sXuA6ZE77w/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMadYxoUu8KDdU5Duw40MvKcUEthAktCnGvJRre=w408-h378-k-no,863,moderate,
Garay Parrilla,Grill,Restaurant,Empresa de grupo familiar con orientacion a dar en gastronomia la profesionalidad sin alejarse del gusto casero del paladar argentino dar un servicio de calidad tanto en nuestro salon como delivery.,5491153151145,"Av. Juan de Garay 4202, C1256ABY Cdad. Autónoma de Buenos Aires",Buenos Aires,C1256,Buenos Aires,AR,-34.6322603,-58.422975799999996,4.2,4023,https://pedidos.garayparrilla.com.ar/,pedidos.garayparrilla.com.ar,12195299500399347751,ChIJh8F3h6vLvJURJ0jNOkhoPqk,True,close,https://lh6.googleusercontent.com/-b1JMXHfCwLY/AAAAAAAAAAI/AAAAAAAAAAA/WAHke83Gpws/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM0WhZOEvkLnCYxLok8iELyJ_bWKmkI8CBMbOF1=w408-h544-k-no,1240,moderate,
SushiClub Caballito,Sushi restaurant,"Japanese restaurant, Takeout restaurant",,5491152637268,"Av. Pedro Goyena 878, C1424 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1424,Buenos Aires,AR,-34.6266852,-58.4403996,4.2,4021,http://www.sushiclub.com.ar/,www.sushiclub.com.ar,11521660290250100575,ChIJlYqj1jfKvJURX88UV_0o5Z8,True,open,https://lh3.googleusercontent.com/-ttmU15mJFX8/AAAAAAAAAAI/AAAAAAAAAAA/sWQEd8-8C1E/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqThixwJ47RI1bwm2feyhOy7AF_3YvDIBXStPqcjgpuK-fV9ggcX8t_RFBxRdGXGAK89xP5dBeD3ZCJ4pDj9y09l_Vfb1aO1mAsE6YKcHgHhEKsHKvHTLPY2NjtKK0Vm_K0LpM=w532-h240-k-no,2070,moderate,
Berlina Ballester,Brewpub,"Beer garden, Restaurant",Bar de Cerveza Artesanal y Coctelería con Comida Casera,5491132529290,"Lacroze 5031, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,,Buenos Aires Province,AR,-34.5473976,-58.5548435,4.3,4012,,,9707915073951025545,ChIJw0ae-P-5vJURicmCNFNxuYY,True,close,https://lh6.googleusercontent.com/-R0sZpxAZM24/AAAAAAAAAAI/AAAAAAAAAAA/XquzthXfQI8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOFXhb62R30lW2Nnxh6pgChrD5DvC6RyJz3_CZd=w408-h408-k-no,1624,moderate,
Prosciutto Ristorante,Italian restaurant,Restaurant,"Prosciutto Balvanera se encuentra en un tradicional caserón de1897, en la esquina de Sarmiento y Junin, reciclado cuidadosamente para destacar su influencia arquitectónica italiana.
Te ofrecemos una amplia variedad gastronómica que pasa desde los platos simples hasta comida de varias rincones del mundo.",5491149527206,"C1026ABE, Junín 283, C1026ABE Buenos Aires",Buenos Aires,C1026,Buenos Aires,AR,-34.6060231,-58.396485399999996,4.1,4008,https://prosciutto.com.ar/,prosciutto.com.ar,14685519036983950597,ChIJz3XJOurKvJURBT2qxcFxzcs,True,open,https://lh6.googleusercontent.com/-U363mjoNh84/AAAAAAAAAAI/AAAAAAAAAAA/L6JE6m-kJ5s/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOr6ebi3v6OcF_Sh7VR-BpgfHk3OoJQ73yOfN_o=w408-h271-k-no,2192,moderate,
Quotidiano Bar de Pastas Recoleta Urban Mall,Restaurant,,"La pasta fatta a mano es la especialidad del Il Quotidiano.
Abierto todo el día, con servicio descontracturado, un ambiente moderno y delicada ambientación.
Sencillo y práctico con el sello de la calidad del producto, sin sofisticaciones. Así es Il Quotidiano , Bar de Pastas, tutto fatto in casa!",,"Vicente López 2050, C1128ACF, C1119 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5889909,-58.393867099999994,4.4,3995,,,981437333366689379,ChIJlVSkAdzLvJURY86gCA7Eng0,True,close,https://lh4.googleusercontent.com/-9HS4TMHQztU/AAAAAAAAAAI/AAAAAAAAAAA/qcUxeaonvm4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOa6kx8Wq9ufTMXt4mQhNwTcJvX-D2NOivpANA3=w427-h240-k-no,2392,moderate,
Temple Recoleta Junin,Bar,"Beer hall, Brewpub, Hamburger restaurant, Restaurant","Se suma un nuevo Temple a la manada. Llenamos de encuentro birra y música a Recoleta

Somos el lugar y la excusa para encontrarse
Somos el motor para expresarse
Somos la juntada
Somos la ranchada
Somos movimiento de hombros y cadera
Somos la despedida y somos el reencuentro

Somos encuentro, birra y música.",5491155249857,"Junín 1725, C1113 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1113,Buenos Aires,AR,-34.5889619,-58.3926052,4.7,3991,https://templebeer.com/es,templebeer.com,5409340293874985776,ChIJT57FT_7LvJURMCugXVbWEUs,True,open,https://lh6.googleusercontent.com/-B-Gm-r2zV6s/AAAAAAAAAAI/AAAAAAAAAAA/JF9x3khLZWI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOMX52llZqDdZYKETxABgCugUbY_lgOztfPQ75_=w408-h403-k-no,518,moderate,
C.S.D El Tábano,Restaurant,,,5491145446193,"Dr. Rómulo S.Naón 3029, C1430EQG Cdad. Autónoma de Buenos Aires",Buenos Aires,C1430,Buenos Aires,AR,-34.5614336,-58.477578099999995,4.3,3990,,,4319063615688845023,ChIJqQ7lIYm2vJUR36Zyn3ll8Ds,True,close,https://lh3.googleusercontent.com/-S-OsNFZr99U/AAAAAAAAAAI/AAAAAAAAAAA/eSbeIFuJrQs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMKgofgBBRNVfc34rVQ_WCjkISGAsMdVklIIC06=w408-h544-k-no,2733,inexpensive,
Lo de Facu,Restaurant,,Un clásico de San Isidro!,5491147657634,"Von Wernicke 3065, B1642GKA San Isidro, Provincia de Buenos Aires",San Isidro,B1642,Buenos Aires Province,AR,-34.4951808,-58.5470404,4.4,3986,https://www.instagram.com/lodefacu,www.instagram.com,4140558382825842285,ChIJ_7_odXqwvJURbaYZXOk3djk,True,open,https://lh5.googleusercontent.com/-3cGizyX0WSY/AAAAAAAAAAI/AAAAAAAAAAA/8jpCHquVbko/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npncwjEm2slZ3DK291IG5L0LfVFSp5REdvMIsoJ0UGZj9x-QlMlU7DkfoRhD6LoIpIOH_skEQK5O5_5uMy-yxNEERs0ZiDwX9FSDezRUxAL0SIqEyst3mMOnM1G3LpY4H4xooyf=w408-h306-k-no,1267,moderate,
Lo de Carlitos - El Sabor Original,Restaurant,,,5491148962605,"Av. Juramento 2080, C1428DNH Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.5603444,-58.4535153,4.4,3971,http://www.lodecarlitos.com/,www.lodecarlitos.com,16990174507811163722,ChIJCeoR8dK1vJURSk77cbI5yes,True,open,https://lh5.googleusercontent.com/-4Y2HriZgX4A/AAAAAAAAAAI/AAAAAAAAAAA/ZWVBCnoBQyc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnytVkZ5BWQiSsju4Wub9VmSK10HTyC22gDLox1L9fL3l3w8AlFfBw_0beVihtFSH4D328GKALn3zR1Eo8fEsW-f1iOhLb5nobWxyCD7WhLOEaRjDbAxnejDs6Zd00wD-eu0T5CA=w426-h240-k-no,1501,moderate,
